IE_XML_ID;IE_NAME;IE_ID;IE_ACTIVE;IE_ACTIVE_FROM;IE_ACTIVE_TO;IE_PREVIEW_PICTURE;IE_PREVIEW_TEXT;IE_PREVIEW_TEXT_TYPE;IE_DETAIL_PICTURE;IE_DETAIL_TEXT;IE_DETAIL_TEXT_TYPE;IE_CODE;IE_SORT;IE_TAGS;IP_PROP31;IP_PROP32;IP_PROP33;IP_PROP34;IC_GROUP0;IC_GROUP1;IC_GROUP2
259;Подарочный набор «Питер Газ»;528;Y;27.08.2014 19:24:05;;/upload/iblock/197/197a111a4c641a68b634f75039f2f062.jpg;"Подарочный набор «Питер Газ».
Кашированная коробка крышка-дно с тиснением логотипа на крышке, бархатный ложемент, Брендированная бутылка вина, эксклюзивные мешочки для специй (пошив, вышивка логотипа), открытка с лазерной фрезеровкой рисунка, бумажный пакет
";html;/upload/iblock/33c/33c8b925eac7a715a7477ad22d490f98.jpg;"Кашированная коробка крышка-дно с тиснением логотипа на крышке, бархатный ложемент, Брендированная бутылка вина, эксклюзивные мешочки для специй (пошив, вышивка логотипа), открытка с лазерной фрезеровкой рисунка, бумажный пакет.
";html;podarochnyy-nabor-piter-gaz;500;;;Компания СловоДело предоставляет  услугу по изготовлению подарочного набора Питер Газ в котором есть бархатный ложемент, брендированная бутылка вина, эсклюзивные мешочки для специй;;/upload/iblock/d6f/d6fd64d9c6866ff51fe75a7f28770716.jpg;Печать на сувенирах;;
243;Визитки Полы;512;Y;26.08.2014 19:07:51;;/upload/iblock/0c1/0c10013d9dad8b65412652f7b1e16067.jpg;TOUCHE COVER шелкография 2+0, выворотка, конгрев логотипа;html;/upload/iblock/63b/63ba34409c802fb8039867e264c8182f.jpg;TOUCHE COVER шелкография 2+0, выворотка, конгрев логотипа.;html;poly;500;;Визитки Полы;Визитки Полы;Визитки Полы;/upload/iblock/93b/93b60a326d2109e45d73ab0d3516e8ce.jpg;Деловая полиграфия;Визитки;
239;Визитки Право;508;Y;26.08.2014 18:59:34;;/upload/iblock/8cf/8cf469909b1fb01c3ddd27f8cec5c57f.jpg;Plike зеленый, шелкография 1+0, тиснение золотом;html;/upload/iblock/e30/e30217587ae507ebcf4c1e6be6e51c99.jpg;Plike зеленый, шелкография 1+0, тиснение золотом.;html;pravo;500;;Визитки Право;Визитки Право;Визитки Право;;Деловая полиграфия;Визитки;
32;Презентационная брошюра MORI CINEMA;313;Y;08.11.2013 13:32:27;;/upload/iblock/250/250d06357a54ba700c955f71cdc0060b.jpg;Обложка: Touche Cover – шелкография в 4 цвета + глянцевый лак. Сложное совмещение. Скрепление на пружину по короткой стороне;text;/upload/iblock/b84/b847e10278624c6bfd8d2d348214186b.jpg;;text;prezentatsionnaya-broshyura-mori-cinema;500;;Презентационная брошюра MORI CINEMA;Презентационная брошюра MORI CINEMA;Презентационная брошюра MORI CINEMA;/upload/iblock/5f4/5f4bf2f21d38e279fbd907af4eac45b7.jpg;Брошюры;;
33;Презентационная брошюра проекта ОСК;314;Y;08.11.2013 13:32:46;;/upload/iblock/f03/f034f9c783ccc3f75e2ae1b317d2fcf0.jpg;Кожзам  Armonia, блинтовое тиснение, дизайнерская бумага Plike, тиснение  2-мя видами фольги, выборочный УФ-лак, металлические болты, ляссе, вставка из кальки;text;/upload/iblock/56c/56cf607f2409f36a840c33468b17d0c3.jpg;;text;prezentatsionnaya-broshyura-proekta-osk;500;;Презентационная брошюра проекта ОСК;Презентационная брошюра проекта ОСК;Презентационная брошюра проекта ОСК;/upload/iblock/412/4128d9691ac8c2e559c335aeda848417.jpg;Брошюры;;
35;Презентация New Stars Media;316;Y;08.11.2013 13:34:36;;/upload/iblock/1f8/1f8944fa5620ca19b2a7e187454f9fa2.jpg;Матовый ВД-лак + выборочный УФ-лак;text;/upload/iblock/6fa/6fa75e00272805ea535785415f87a986.jpg;;text;prezentatsiya-new-stars-media;500;;Презентация New Stars Media;Презентация New Stars Media;Презентация New Stars Media;/upload/iblock/207/207904654e761eb7c8bd25acc93e509e.jpg;Брошюры;;
159;Приглашение Ибица;439;Y;26.03.2014 13:55:13;;/upload/iblock/ab9/ab95d790f3b1dc18012d389b6489bdaa.jpg;Формат 200х200мм, мелованная бумага 300г/м2;text;/upload/iblock/7b3/7b36cb6598edcb7e94ba7bc6c73b3b21.jpg;"Формат 200&times;200мм, мелованная бумага 300г/м&sup2;";text;priglashenie-ibitsa;10;;Приглашение Ибица;Приглашение Ибица;Приглашение Ибица;;Открытки, приглашения;;
164;Приглашение МММС;444;Y;26.03.2014 17:17:36;;/upload/iblock/327/32783c8cd5fcf20859f9b81f6eb86299.jpg;Curious Metallics ICE SILVER белый иней 300гр, цифровая печать 4+4;text;/upload/iblock/dae/daec6d0870c830810636b3f462e4ab2a.jpg;Curious Metallics ICE SILVER белый иней 300гр, цифровая печать 4+4.;text;priglashenie-mmms;70;;;Компания СловоДело предоставляет услугу по изготовлению пригласительных открыток МММС на цифровой печати;;/upload/iblock/abd/abd6d12802478a7b4903f12f17a61873.jpg;Открытки, приглашения;;
168;Приглашение ОСК;447;Y;26.03.2014 17:42:26;;/upload/iblock/2a3/2a3228910274177cbe6db3519c6258f1.jpg;Curious Metallics, цифровая печать;text;/upload/iblock/400/40063320d2542edca8d5cba5974489f6.jpg;Curious Metallics, цифровая печать.;text;priglashenie-osk;110;;Приглашение ОСК;Приглашение ОСК;Приглашение ОСК;/upload/iblock/e1e/e1e264e75cbd1aa685f47f68564bc5af.jpg;Открытки, приглашения;;
168;Приглашение ОСК;447;Y;26.03.2014 17:42:26;;/upload/iblock/2a3/2a3228910274177cbe6db3519c6258f1.jpg;Curious Metallics, цифровая печать;text;/upload/iblock/400/40063320d2542edca8d5cba5974489f6.jpg;Curious Metallics, цифровая печать.;text;priglashenie-osk;110;;Приглашение ОСК;Приглашение ОСК;Приглашение ОСК;/upload/iblock/76e/76e3f46f698be9242de92fcd75c2499e.jpg;Открытки, приглашения;;
160;Приглашение Росатом;440;Y;26.03.2014 13:56:31;;/upload/iblock/c48/c484b2d02647a552ca2b7f4c917e3e85.jpg;Формат 210х210мм, мелованная бумага 300г/м2;text;/upload/iblock/b3d/b3ddba18b6ee9b3fdc535f467377feda.jpg;"Формат 200&times;200мм, мелованная бумага 300г/м&sup2;";text;priglashenie-rosatom;20;;Приглашение Росатом;Приглашение Росатом;Приглашение Росатом;/upload/iblock/e1b/e1b42e0b9d80583b4e42447af5ea9c07.jpg;Открытки, приглашения;;
160;Приглашение Росатом;440;Y;26.03.2014 13:56:31;;/upload/iblock/c48/c484b2d02647a552ca2b7f4c917e3e85.jpg;Формат 210х210мм, мелованная бумага 300г/м2;text;/upload/iblock/b3d/b3ddba18b6ee9b3fdc535f467377feda.jpg;"Формат 200&times;200мм, мелованная бумага 300г/м&sup2;";text;priglashenie-rosatom;20;;Приглашение Росатом;Приглашение Росатом;Приглашение Росатом;/upload/iblock/ad4/ad4d69d8e658ff866f878000816c6765.jpg;Открытки, приглашения;;
166;Приглашение Росатом;446;Y;26.03.2014 17:30:53;;/upload/iblock/dc4/dc472d0dafd0c9c5cf3d6a875108da19.jpg;Формат 210х210мм, мелованная бумага 300г/м2, биговка;text;/upload/iblock/653/6534c6db3e7b5a8e222be09570b42822.jpg;"Формат 210&times;210мм, мелованная бумага 300г/м&sup2;, биговка.";text;priglashenie-rosatom-2;90;;;Компания СловоДело предоставляет услугу по изготовлению пригласительных открыток РосАтом на мелованной бумаги форматом 210 на 210;;/upload/iblock/893/893305d19adfed342151362f716ef317.jpg;Открытки, приглашения;;
166;Приглашение Росатом;446;Y;26.03.2014 17:30:53;;/upload/iblock/dc4/dc472d0dafd0c9c5cf3d6a875108da19.jpg;Формат 210х210мм, мелованная бумага 300г/м2, биговка;text;/upload/iblock/653/6534c6db3e7b5a8e222be09570b42822.jpg;"Формат 210&times;210мм, мелованная бумага 300г/м&sup2;, биговка.";text;priglashenie-rosatom-2;90;;;Компания СловоДело предоставляет услугу по изготовлению пригласительных открыток РосАтом на мелованной бумаги форматом 210 на 210;;/upload/iblock/dd6/dd626bcfab55feca4771d838cb69e19d.jpg;Открытки, приглашения;;
169;Приглашение Росатом;448;Y;26.03.2014 17:51:26;;/upload/iblock/727/7277d1e9b6cbf2678e9a8d93294279af.jpg;Формат 210х210мм, мелованная бумага 300г/м2;text;/upload/iblock/183/1834278619c0dc426dc378bd68313543.jpg;"Формат 210&times;210мм, мелованная бумага 300г/м&sup2;.";text;priglashenie-rosatom-4;30;;;;;/upload/iblock/9f0/9f0747ce5ed06ead9d0f2f73aab4de7c.jpg;Открытки, приглашения;;
170;Приглашение Росатом;449;Y;26.03.2014 17:54:59;;/upload/iblock/4fc/4fc3a92bae60c36631554c0eac9198bd.jpg;Евро-формат, мелованная бумага 300г/м2, печать 4+4;text;/upload/iblock/ed5/ed5b72226b75a642e69b0b56b9b378c4.jpg;"Евро-формат, мелованная бумага 300г/м&sup2;, печать 4+4.";text;priglashenie-rosatom-5;100;;;;;/upload/iblock/501/50100bd75f094a47646d532d4304a110.jpg;Открытки, приглашения;;
163;Приглашение Роснефть;443;Y;26.03.2014 17:10:51;;/upload/iblock/9ea/9eae51c9f1637160d272de8770408aa4.jpg;Curious Metallics, цифровая печать;text;/upload/iblock/ff8/ff8158e217ea2ff9a090d6aa6751ad42.jpg;Curious Metallics, цифровая печать.;text;priglashenie-rosneft;60;;;Компания СловоДело предоставляет услугу по изготовлению, печати пригласительной открытки Роснефть на цифровой печати;;/upload/iblock/301/301f29c0f8affd7c9510e75da641d13d.jpg;Открытки, приглашения;;
162;Приглашение Сколково;442;Y;26.03.2014 14:07:45;;/upload/iblock/408/4086ed2536ccb4ae962d117653e0161c.jpg;Формат 210х210мм, Conqueror 300гр, печать фолиевыми красками;text;/upload/iblock/3c6/3c64388c4ef73a1f3d172f6e141782a2.jpg;"Формат 210&times;210мм, Conqueror 300гр, печать фолиевыми красками.";text;priglashenie-skolkovo;50;;;Компания СловоДело предоставляет услугу по изготовлению, печати пригласительной открытки Сколково фолиевыми красками;;/upload/iblock/a05/a055c2992aea731d6d40d5c826e6507c.jpg;Открытки, приглашения;;
162;Приглашение Сколково;442;Y;26.03.2014 14:07:45;;/upload/iblock/408/4086ed2536ccb4ae962d117653e0161c.jpg;Формат 210х210мм, Conqueror 300гр, печать фолиевыми красками;text;/upload/iblock/3c6/3c64388c4ef73a1f3d172f6e141782a2.jpg;"Формат 210&times;210мм, Conqueror 300гр, печать фолиевыми красками.";text;priglashenie-skolkovo;50;;;Компания СловоДело предоставляет услугу по изготовлению, печати пригласительной открытки Сколково фолиевыми красками;;/upload/iblock/ac2/ac27dd88657a8fc96f0cc1ec73c7ff0a.jpg;Открытки, приглашения;;
165;Приглашение Театр страстей;445;Y;26.03.2014 17:26:07;;/upload/iblock/501/50174c0ba0edb5f2caa4695d0d12a309.jpg;Plike бордо, шелкография серебром, отрывной вкладыш с перфорацией;text;/upload/iblock/e6b/e6b8188cc96b7d080ec0b704620f00f5.jpg;Plike бордо, шелкография серебром, отрывной вкладыш с перфорацией.;text;priglashenie-teatr-strastey;80;;;Компания СловоДело предоставляет услугу по изготовлению, печати пригласительной открытки Театр страстей с отрывным вкладышем с перфорацией;;/upload/iblock/a41/a411ff9240723816c6a5f1cb84af3e6d.jpg;Открытки, приглашения;;
225;Визитки Профессорская стоматология;494;Y;26.08.2014 18:22:54;;/upload/iblock/88c/88c8dc8f022eb17609258ce6efb6c62b.jpg;TOUCHE COVER слоновая кость, шелкография UV-лак;html;/upload/iblock/b9d/b9dac31fbb656947b1bb642664decc02.jpg;TOUCHE COVER слоновая кость, шелкография UV-лак.;html;professorskaya-stomatologiya;500;;Визитки Профессорская стоматология;Визитки Профессорская стоматология;Визитки Профессорская стоматология;;Деловая полиграфия;Визитки;
255;Фирменный проект «Профессорская стоматология»;524;Y;27.08.2014 19:16:20;;/upload/iblock/324/32418b1cfd02e70c32d4c87c6a9ea11f.jpg;"Фирменный проект «Профессорская стоматология».
Настольный календарь из двух видов дизайнерских бумаг, презентационный каталог с тиснением и выборочным УФ-лаком на каждой полосе, дисконтные пластиковые карты в ВИП упаковке, бирдекель
";html;/upload/iblock/ba7/ba75af2ea7b931a3a8c2c7c66d672ae9.jpg;"Настольный календарь из двух видов дизайнерских бумаг, презентационный каталог с тиснением и выборочным УФ-лаком на каждой полосе, дисконтные пластиковые карты в ВИП упаковке, бирдекель.
";html;professorskaya-stomatologiya-suv;500;;Фирменный проект «Профессорская стоматология»;Фирменный проект «Профессорская стоматология»;Фирменный проект «Профессорская стоматология»;/upload/iblock/ab5/ab5871eb215c6107f3e6cde9bfb34c82.jpg;Печать на сувенирах;;
45;Рекламные буклеты;326;Y;11.11.2013 12:47:58;;/upload/iblock/9dd/9dd51fd5de1d6e353426c68a3435440b.jpg;"Бумага мелованная 250г/м&sup2;, биговка, фальцовка";html;/upload/iblock/e55/e554ed81ececa59dd14d0a2edef7b95f.jpg;;html;reklamnye-buklety;500;;Рекламные буклеты;Рекламные буклеты;Рекламные буклеты;/upload/iblock/787/7876db264a6c5fabef2faa704c209796.jpg;Буклеты, лифлеты;Буклеты;
89;Рекламные каталоги Hartford;370;Y;11.11.2013 13:49:50;;/upload/iblock/240/240a285e8f47326df2c495c3c39634fc.jpg;"Формат А4. Мелованная бумага 200гр/м&sup2;. Скрепление на скобу.";html;/upload/iblock/b2e/b2e395b275867a18f58993c24e9a483a.jpg;;html;reklamnye-katalogi-hartford;500;;Рекламные каталоги Hartford;Рекламные каталоги Hartford;Рекламные каталоги Hartford;/upload/iblock/638/6386c4b32fabc72de1c8acda25b3d705.jpg;Каталоги;;
89;Рекламные каталоги Hartford;370;Y;11.11.2013 13:49:50;;/upload/iblock/240/240a285e8f47326df2c495c3c39634fc.jpg;"Формат А4. Мелованная бумага 200гр/м&sup2;. Скрепление на скобу.";html;/upload/iblock/b2e/b2e395b275867a18f58993c24e9a483a.jpg;;html;reklamnye-katalogi-hartford;500;;Рекламные каталоги Hartford;Рекламные каталоги Hartford;Рекламные каталоги Hartford;/upload/iblock/517/51760255f58b1efe4edd970b9c87e569.jpg;Каталоги;;
36;Рекламные лифлеты ANCOR;317;Y;08.11.2013 13:40:58;;/upload/iblock/c61/c6134d83d44be810e4497a53571b4225.jpg;"Бумага мелованная 170г/м&sup2;, биговка, фальцовка";text;/upload/iblock/6df/6df7ebea83f30c5b64d0c1ac4583aeb4.jpg;;text;reklamnye-liflety-ancor;1;;Рекламные лифлеты ANCOR;Рекламные лифлеты ANCOR Двусторонние отпечатанные листы ;Рекламные лифлеты ANCOR;/upload/iblock/4bb/4bb545c491f08a3f66506d64191e2318.jpg;Буклеты, лифлеты;Лифлеты;
36;Рекламные лифлеты ANCOR;317;Y;08.11.2013 13:40:58;;/upload/iblock/c61/c6134d83d44be810e4497a53571b4225.jpg;"Бумага мелованная 170г/м&sup2;, биговка, фальцовка";text;/upload/iblock/6df/6df7ebea83f30c5b64d0c1ac4583aeb4.jpg;;text;reklamnye-liflety-ancor;1;;Рекламные лифлеты ANCOR;Рекламные лифлеты ANCOR Двусторонние отпечатанные листы ;Рекламные лифлеты ANCOR;/upload/iblock/a18/a18f4a93cd264d96050c15841e554c1c.jpg;Буклеты, лифлеты;Лифлеты;
38;Рекламные лифлеты с параллельными биговками;319;Y;08.11.2013 19:15:49;;/upload/iblock/be6/be6c99ff810b7ab064be2a9f2eeee0bc.jpg;"Бумага мелованная 200г/м&sup2;, биговка, фальцовка";html;/upload/iblock/9dd/9dda418eacad74fd7d3b2fab0fc0016f.jpg;;html;reklamnye-liflety-s-parallelnymi-bigovkami;2;;Рекламные лифлеты с параллельными биговками;Рекламные лифлеты с параллельными биговками Двусторонние отпечатанные листы ;Рекламные лифлеты с параллельными биговками;/upload/iblock/fe5/fe54cec91865b799c41055898d524ff8.jpg;Буклеты, лифлеты;Лифлеты;
247;Новогодний подарок РосАтом;516;Y;27.08.2014 19:02:29;;/upload/iblock/f18/f18330a0627855d79387d19066b4be86.jpg;"Новогодний подарок «РОСАТОМ».
Брендированное шампанское и обкрытка на дизайнерской бумаге в конверте
";html;/upload/iblock/2f6/2f653c3664a7ced829b135639d34f045.jpg;"Брендированное шампанское и обкрытка на дизайнерской бумаге в конверте.
";html;rosatom;500;;Новогодний подарок РосАтом;Новогодний подарок РосАтом;Новогодний подарок РосАтом;;Печать на сувенирах;;
268;Ежедневник РОСАТОМ ;537;Y;17.09.2014 17:43:18;;/upload/iblock/004/00479c44e7e2cffb0ef2fb81f13eb1b3.jpg;;html;/upload/iblock/bd3/bd389cbccac316d07855793ea52c28d1.jpg;<p>Обложка - кожзам, печать индивидуального блока</p>;html;rosatom-2;500;;Ежедневник РОСАТОМ ;Ежедневник РОСАТОМ ;Ежедневник РОСАТОМ ;/upload/iblock/9c2/9c224123485cdd3e6e4ecfa8492666a3.jpg;Ежедневники, планинги;;
268;Ежедневник РОСАТОМ ;537;Y;17.09.2014 17:43:18;;/upload/iblock/004/00479c44e7e2cffb0ef2fb81f13eb1b3.jpg;;html;/upload/iblock/bd3/bd389cbccac316d07855793ea52c28d1.jpg;<p>Обложка - кожзам, печать индивидуального блока</p>;html;rosatom-2;500;;Ежедневник РОСАТОМ ;Ежедневник РОСАТОМ ;Ежедневник РОСАТОМ ;/upload/iblock/9ad/9ad507e085062a97b7b007d7392c5c2e.jpg;Ежедневники, планинги;;
268;Ежедневник РОСАТОМ ;537;Y;17.09.2014 17:43:18;;/upload/iblock/004/00479c44e7e2cffb0ef2fb81f13eb1b3.jpg;;html;/upload/iblock/bd3/bd389cbccac316d07855793ea52c28d1.jpg;<p>Обложка - кожзам, печать индивидуального блока</p>;html;rosatom-2;500;;Ежедневник РОСАТОМ ;Ежедневник РОСАТОМ ;Ежедневник РОСАТОМ ;/upload/iblock/9ef/9ef82549b55fdfebdb3c7509a04101b6.jpg;Ежедневники, планинги;;
268;Ежедневник РОСАТОМ ;537;Y;17.09.2014 17:43:18;;/upload/iblock/004/00479c44e7e2cffb0ef2fb81f13eb1b3.jpg;;html;/upload/iblock/bd3/bd389cbccac316d07855793ea52c28d1.jpg;<p>Обложка - кожзам, печать индивидуального блока</p>;html;rosatom-2;500;;Ежедневник РОСАТОМ ;Ежедневник РОСАТОМ ;Ежедневник РОСАТОМ ;/upload/iblock/de3/de3504c325672c0c226164e6298d07ec.jpg;Ежедневники, планинги;;
262;Планинг Росатом;531;Y;17.09.2014 14:54:13;;/upload/iblock/8bf/8bfeb14a5339548333e8b9b6e386ee0b.jpg;;html;/upload/iblock/567/567a2aa96999f5b833cab4dc57dff064.jpg;"<p>Обложка &mdash; кожзам, блинтовое тиснение, скрепление на декоративные
металлические болты, подарочная тесьма с логотипом.</p>
<p>Блок &mdash; индивидуальная печать в виде водяного знака</p>
";html;rosatom-big;500;;Планинг Росатом;Планинг Росатом;Планинг Росатом;/upload/iblock/628/628853f80aea513887b8eaedfedc32b5.jpg;Ежедневники, планинги;;
262;Планинг Росатом;531;Y;17.09.2014 14:54:13;;/upload/iblock/8bf/8bfeb14a5339548333e8b9b6e386ee0b.jpg;;html;/upload/iblock/567/567a2aa96999f5b833cab4dc57dff064.jpg;"<p>Обложка &mdash; кожзам, блинтовое тиснение, скрепление на декоративные
металлические болты, подарочная тесьма с логотипом.</p>
<p>Блок &mdash; индивидуальная печать в виде водяного знака</p>
";html;rosatom-big;500;;Планинг Росатом;Планинг Росатом;Планинг Росатом;/upload/iblock/3f1/3f1d518e89ee69d4f3d4e72853336206.jpg;Ежедневники, планинги;;
261;Папка Росатом;530;Y;01.09.2014 12:56:36;;/upload/iblock/8d5/8d544d41ca8074f017deb140bfa2bf79.jpg;Формат А4. Обложка 7БЦ, внутри блок для записей (офсетная бумага, КБС, картонные зубчики для отрывания листов) резинка угловая – держатель документов;html;/upload/iblock/229/229b925e90d44e4f183836dcb04062cc.jpg;Формат А4. Обложка 7БЦ, внутри блок для записей (офсетная бумага, КБС, картонные зубчики для отрывания листов) резинка угловая – держатель документов.;html;rosatom-papka;500;;;Компания СловоДело изготавливает на кольцевом механизме Папку Росатом;;/upload/iblock/566/56691395802b74d5c9025839d5fe62a0.jpg;Папки;На кольцевом механизме;
253;Металлические подарки «Русклимат»;522;Y;27.08.2014 19:14:00;;/upload/iblock/d15/d1543d99d077d2467ca1a8b4d87db5df.jpg;"Металлические подарки «Русклимат».
Металлические изделия с гравировкой логотипа, упакованные в кашированные коробки крышка-дно
";html;/upload/iblock/e33/e33b3c5deb106d72735fe090272e3d14.jpg;"
Металлические изделия с гравировкой логотипа, упакованные в кашированные коробки крышка-дно.
";html;rusklimat;500;;;;;;Печать на сувенирах;;
234;Визитки Русское море;503;Y;26.08.2014 18:41:35;;/upload/iblock/5d4/5d493850b9d1a691312c22133e9d3cfb.jpg;Ultraweiss 300гр, цифровая печать, 85х55мм;html;/upload/iblock/c99/c9932d3959fa59d473094c82ca15dc15.jpg;"Ultraweiss 300гр, цифровая печать, 85&times;55мм.";html;russkoe-more;500;;;Компания СловоДело изготавливает полиграфическую продукцию визитки Русское Море на белом фоне;;/upload/iblock/019/01966d58c39f9b42c7ee8bd16053cd9c.jpg;Деловая полиграфия;Визитки;
233;Визитки SEA;502;Y;26.08.2014 18:40:39;;/upload/iblock/5e8/5e8d6ae3a6ae0df13b887f065d27c39c.jpg;Авантаж 300гр, цифровая печать;html;/upload/iblock/a98/a982e05bd154de381e31961710fab2da.jpg;Авантаж 300гр, цифровая печать.;html;sea;500;;Визитки SEA;Визитки SEA;Визитки SEA;/upload/iblock/949/9493e3d51292b62f67c34e82ef922e19.jpg;Деловая полиграфия;Визитки;
260;Подарочный набор от СловоДело «8 Марта-2013»;529;Y;27.08.2014 19:28:22;;/upload/iblock/1bf/1bf307c49ee9be7af9076aaec4cf6ead.jpg;"Подарочный набор от СловоДело «8 Марта-2013».
Блокнот с интегральной обложкой, ручка с логотипом, упакованные в подарочную коробку с брендированной лентой
";html;/upload/iblock/b1a/b1ad7c27de0d72cf57c10a0d51179564.jpg;"Блокнот с интегральной обложкой, ручка с логотипом, упакованные в подарочную коробку с брендированной лентой.
";html;slovodelo-suv;500;;Подарочный набор от СловоДело «8 Марта-2013»;Подарочный набор от СловоДело «8 Марта-2013»;Подарочный набор от СловоДело «8 Марта-2013»;/upload/iblock/43e/43e4317afe722218981809323022c73a.jpg;Печать на сувенирах;;
260;Подарочный набор от СловоДело «8 Марта-2013»;529;Y;27.08.2014 19:28:22;;/upload/iblock/1bf/1bf307c49ee9be7af9076aaec4cf6ead.jpg;"Подарочный набор от СловоДело «8 Марта-2013».
Блокнот с интегральной обложкой, ручка с логотипом, упакованные в подарочную коробку с брендированной лентой
";html;/upload/iblock/b1a/b1ad7c27de0d72cf57c10a0d51179564.jpg;"Блокнот с интегральной обложкой, ручка с логотипом, упакованные в подарочную коробку с брендированной лентой.
";html;slovodelo-suv;500;;Подарочный набор от СловоДело «8 Марта-2013»;Подарочный набор от СловоДело «8 Марта-2013»;Подарочный набор от СловоДело «8 Марта-2013»;/upload/iblock/3ab/3ab836f286265e62a0e8501c7c877856.jpg;Печать на сувенирах;;
260;Подарочный набор от СловоДело «8 Марта-2013»;529;Y;27.08.2014 19:28:22;;/upload/iblock/1bf/1bf307c49ee9be7af9076aaec4cf6ead.jpg;"Подарочный набор от СловоДело «8 Марта-2013».
Блокнот с интегральной обложкой, ручка с логотипом, упакованные в подарочную коробку с брендированной лентой
";html;/upload/iblock/b1a/b1ad7c27de0d72cf57c10a0d51179564.jpg;"Блокнот с интегральной обложкой, ручка с логотипом, упакованные в подарочную коробку с брендированной лентой.
";html;slovodelo-suv;500;;Подарочный набор от СловоДело «8 Марта-2013»;Подарочный набор от СловоДело «8 Марта-2013»;Подарочный набор от СловоДело «8 Марта-2013»;/upload/iblock/9b2/9b260d49afbf6b1fbf8f73452cb10652.jpg;Печать на сувенирах;;
199;So French;472;Y;24.04.2014 18:01:23;;/upload/iblock/6e9/6e985d81bf3e49e500aca6086317e97c.jpg;;html;;<p>Информационный буклет и подарочная пластиковая карта SoFrench</p>;html;so-french;500;;So French;So French;So French;;Открытки, приглашения;;
85;Спортивный каталог MIKASA;366;Y;11.11.2013 13:46:58;;/upload/iblock/c68/c685853136462ed11a15062d6bd5d55f.jpg;Формат А4. Глянцевая ламинация на обложке 1+0. ;html;/upload/iblock/f63/f63cdd2e7afa1395d6745d01aa204e47.jpg;;html;sportivnyy-katalog-mikasa;500;;Спортивный каталог MIKASA;Спортивный каталог MIKASA;Спортивный каталог MIKASA;/upload/iblock/db9/db961660c7bdc5cea717363f52b97768.jpg;Каталоги;;
214;Фирменный бланк Сталькон;483;Y;26.08.2014 17:18:09;;/upload/iblock/6dd/6dd0268557e1ae50da6d3ff70f9f8c4e.JPG;Бланк фирменный на мелованной бумаге, офсетная печать 1+0;html;/upload/iblock/8b5/8b5aad8194ac96f3e1ac149ee00bfa59.JPG;Бланк фирменный на мелованной бумаге, офсетная печать 1+0.;html;stalkon;500;;Фирменный бланк Сталькон;Фирменный бланк Сталькон;Фирменный бланк Сталькон;;Деловая полиграфия;Бланки;
40;Стандартный Лифлет;321;Y;08.11.2013 20:16:13;;/upload/iblock/a96/a96d6d684ae9170466ee466247c50a88.jpg;"Формат А4 (в развороте). Мелованная бумага 130-170гр/м&sup2;. Биговка с последующей фальцовкой";html;/upload/iblock/777/7772b2cd27bfb8a64f096a25aab4845a.jpg;;html;standartnyy-liflet;500;;Стандартный Лифлет;Стандартный Лифлет Двусторонние отпечатанные листы;Стандартный Лифлет;/upload/iblock/ee6/ee63de3cc4d02e5a6d6181d06f3ac322.jpg;Буклеты, лифлеты;Лифлеты;
246;Новогодний подарок Стис;515;Y;27.08.2014 18:55:29;;/upload/iblock/6a6/6a6b5888dbc5df57a5715e0236aff08d.jpg;"Новогодний подарок «Стис».
Брендированное шампанское. Конфеты «Вдохновение» с замененной обечайкой (мелованный картон с глянцевой ламинацией)
";html;/upload/iblock/263/263c59904eb92bb7be718fe7ef4bde06.jpg;"Брендированное шампанское. Конфеты «Вдохновение» с замененной обечайкой (мелованный картон с глянцевой ламинацией).
";html;stis;500;;Новогодний подарок Стис;Новогодний подарок Стис;Новогодний подарок Стис;;Печать на сувенирах;;
267;Ежедневник СУДОЭКСПОРТ;536;Y;17.09.2014 15:39:46;;/upload/iblock/cf9/cf997a3421defde9cb841087aeebe7ec.jpg;"Ежедневник СУДОЭКСПОРТ в подарочной упаковке.
Блок датированный стандартный, ляссе.
Обложка 7Б, кожзам с тиснением фольгой.";html;/upload/iblock/8f6/8f6deef9ab03cce1ab2d31e935ddf36b.jpg;"Ежедневник СУДОЭКСПОРТ в подарочной упаковке.
Блок датированный стандартный, ляссе.
Обложка 7Б, кожзам с тиснением фольгой.";html;sudoeksport;500;;Ежедневник СУДОЭКСПОРТ;Ежедневник СУДОЭКСПОРТ;Ежедневник СУДОЭКСПОРТ;/upload/iblock/b08/b0842600761a7013d1e4222df1916178.jpg;Ежедневники, планинги;;
267;Ежедневник СУДОЭКСПОРТ;536;Y;17.09.2014 15:39:46;;/upload/iblock/cf9/cf997a3421defde9cb841087aeebe7ec.jpg;"Ежедневник СУДОЭКСПОРТ в подарочной упаковке.
Блок датированный стандартный, ляссе.
Обложка 7Б, кожзам с тиснением фольгой.";html;/upload/iblock/8f6/8f6deef9ab03cce1ab2d31e935ddf36b.jpg;"Ежедневник СУДОЭКСПОРТ в подарочной упаковке.
Блок датированный стандартный, ляссе.
Обложка 7Б, кожзам с тиснением фольгой.";html;sudoeksport;500;;Ежедневник СУДОЭКСПОРТ;Ежедневник СУДОЭКСПОРТ;Ежедневник СУДОЭКСПОРТ;/upload/iblock/203/203c1ba61e3e127fd78cd8e5e0610c77.jpg;Ежедневники, планинги;;
